variant,x,cycles_per_iter,misses_per_iter
branchless,86.0,2.8963,0.00003
branchless,86.0,2.8994,0.00003
branchless,86.0,2.8988,0.00003
branchless,86.0,2.8979,0.00003
branchless,86.0,2.8951,0.00003
branchless,86.0,2.8973,0.00003
branchless,86.0,2.9027,0.00003
branchless,86.0,2.8965,0.00003
branchless,86.0,2.8969,0.00003
branchless,86.0,2.9013,0.00003
branchless,86.0,2.8964,0.00003
branchless,86.0,2.8997,0.00003
branchless,86.0,2.8986,0.00003
branchless,86.0,2.8954,0.00003
branchless,86.0,2.8965,0.00003
branchless,86.0,2.8973,0.00003
branchless,86.0,2.8968,0.00003
branchless,86.0,2.8972,0.00003
branchless,86.0,2.8983,0.00003
sorted,86.0,2.5743,0.00018
sorted,86.0,2.5753,0.00024
sorted,86.0,2.5769,0.00024
sorted,86.0,2.5742,0.00020
sorted,86.0,2.5728,0.00009
sorted,86.0,2.5717,0.00005
sorted,86.0,2.5698,0.00005
sorted,86.0,2.5714,0.00005
sorted,86.0,2.5712,0.00005
sorted,86.0,2.5700,0.00005
sorted,86.0,2.5717,0.00005
sorted,86.0,2.5707,0.00005
sorted,86.0,2.5704,0.00005
sorted,86.0,2.5717,0.00005
sorted,86.0,2.5701,0.00005
sorted,86.0,2.5714,0.00005
sorted,86.0,2.5716,0.00005
sorted,86.0,2.5700,0.00005
sorted,86.0,2.5720,0.00005
sorted,86.0,2.5708,0.00005
sorted,86.0,2.5701,0.00005
sorted,86.0,2.5722,0.00005
sorted,86.0,2.5703,0.00005
sorted,86.0,2.5710,0.00005
sorted,86.0,2.5717,0.00005
sorted,86.0,2.5702,0.00005
sorted,86.0,2.5714,0.00005
sorted,86.0,2.5713,0.00005
sorted,86.0,2.5703,0.00005
sorted,86.0,2.5717,0.00005
sorted,86.0,2.5705,0.00005
random,88.0,5.8819,0.12965
random,88.0,5.8292,0.12840
random,88.0,6.7100,0.12735
random,88.0,6.4905,0.12817
random,88.0,5.7961,0.12769
random,88.0,5.8194,0.12788
random,88.0,5.8398,0.12816
random,88.0,5.8259,0.12816
random,88.0,5.9079,0.12970
random,88.0,5.8123,0.12785
random,88.0,5.8495,0.12892
random,88.0,5.8891,0.12772
random,88.0,5.8088,0.12723
random,88.0,5.8323,0.12793
random,88.0,5.8172,0.12714
random,88.0,5.8545,0.12794
random,88.0,5.8678,0.12843
random,88.0,5.9096,0.12874
random,88.0,5.7844,0.12732
random,88.0,5.8000,0.12737
random,88.0,5.7910,0.12721
random,88.0,5.7836,0.12714
random,88.0,5.8619,0.12831
random,88.0,5.8406,0.12733
random,88.0,6.0207,0.12993
random,88.0,5.8141,0.12776
random,88.0,5.8002,0.12712
random,88.0,5.8145,0.12822
random,88.0,6.0187,0.12981
random,88.0,5.9294,0.12796
random,88.0,5.8282,0.12848
branchless,88.0,2.8988,0.00005
branchless,88.0,2.8953,0.00005
branchless,88.0,2.8980,0.00005
branchless,88.0,2.8983,0.00005
branchless,88.0,2.8969,0.00003
branchless,88.0,2.8997,0.00003
branchless,88.0,2.8946,0.00003
branchless,88.0,2.8965,0.00003
branchless,88.0,2.8966,0.00003
branchless,88.0,2.8964,0.00003
branchless,88.0,3.0135,0.00003
branchless,88.0,2.8969,0.00003
branchless,88.0,2.8963,0.00003
branchless,88.0,2.8961,0.00003
branchless,88.0,2.8938,0.00003
branchless,88.0,2.8969,0.00003
branchless,88.0,2.9004,0.00003
branchless,88.0,2.8961,0.00003
branchless,88.0,2.8981,0.00003
branchless,88.0,2.8987,0.00003
branchless,88.0,2.8992,0.00003
branchless,88.0,2.8961,0.00003
branchless,88.0,2.8978,0.00003
branchless,88.0,2.8990,0.00003
branchless,88.0,2.8960,0.00003
branchless,88.0,2.9008,0.00003
branchless,88.0,2.8970,0.00003
branchless,88.0,2.9005,0.00003
branchless,88.0,2.8988,0.00003
branchless,88.0,2.8990,0.00003
branchless,88.0,2.8959,0.00003
sorted,88.0,2.5909,0.00015
sorted,88.0,2.5902,0.00015
sorted,88.0,2.5906,0.00009
sorted,88.0,2.5890,0.00009
sorted,88.0,2.5883,0.00008
sorted,88.0,2.5890,0.00005
sorted,88.0,2.5873,0.00005
sorted,88.0,2.5879,0.00005
sorted,88.0,2.5888,0.00005
sorted,88.0,2.5871,0.00005
sorted,88.0,2.5885,0.00005
sorted,88.0,2.5886,0.00005
sorted,88.0,2.5870,0.00005
sorted,88.0,2.5888,0.00005
sorted,88.0,2.5881,0.00005
sorted,88.0,2.5872,0.00005
sorted,88.0,2.5892,0.00005
sorted,88.0,2.5876,0.00005
sorted,88.0,2.5875,0.00005
sorted,88.0,2.5888,0.00005
sorted,88.0,2.5872,0.00005
sorted,88.0,2.5880,0.00005
sorted,88.0,2.5887,0.00005
sorted,88.0,2.5871,0.00005
sorted,88.0,2.5886,0.00005
sorted,88.0,2.5884,0.00005
sorted,88.0,2.5882,0.00005
sorted,88.0,2.5877,0.00005
sorted,88.0,2.5890,0.00005
sorted,88.0,2.5872,0.00005
sorted,88.0,2.5882,0.00005
random,90.0,5.2850,0.10654
random,90.0,5.2767,0.10619
random,90.0,5.2496,0.10519
random,90.0,5.2321,0.10474
random,90.0,5.2724,0.10516
random,90.0,5.3616,0.10583
random,90.0,5.2475,0.10458
random,90.0,5.2632,0.10518
random,90.0,5.2718,0.10469
random,90.0,5.2421,0.10431
random,90.0,5.2687,0.10492
random,90.0,5.2470,0.10455
random,90.0,5.2346,0.10419
random,90.0,5.2417,0.10431
random,90.0,5.2298,0.10451
random,90.0,5.2298,0.10460
random,90.0,5.2309,0.10445
random,90.0,5.2366,0.10443
random,90.0,5.2416,0.10445
random,90.0,5.5200,0.10669
random,90.0,5.4717,0.10629
random,90.0,5.2770,0.10405
random,90.0,5.2364,0.10455
random,90.0,5.3016,0.10468
random,90.0,5.3139,0.10449
random,90.0,5.4525,0.10535
random,90.0,5.2308,0.10379
random,90.0,5.2386,0.10442
random,90.0,5.2185,0.10406
random,90.0,5.2231,0.10399
random,90.0,5.2289,0.10437
branchless,90.0,2.8977,0.00005
branchless,90.0,2.8990,0.00005
branchless,90.0,2.8951,0.00005
branchless,90.0,2.8970,0.00005
branchless,90.0,2.8969,0.00003
branchless,90.0,3.0417,0.00003
branchless,90.0,2.8979,0.00003
branchless,90.0,2.8984,0.00003
branchless,90.0,2.8980,0.00003
branchless,90.0,2.8990,0.00003
branchless,90.0,2.8962,0.00003
branchless,90.0,2.8950,0.00003
branchless,90.0,2.8950,0.00003
branchless,90.0,2.8952,0.00003
branchless,90.0,2.9000,0.00003
branchless,90.0,2.8980,0.00003
branchless,90.0,2.8967,0.00003
branchless,90.0,2.8979,0.00003
branchless,90.0,2.8977,0.00003
branchless,90.0,2.8967,0.00003
branchless,90.0,2.8962,0.00003
branchless,90.0,2.8966,0.00003
branchless,90.0,2.8989,0.00003
branchless,90.0,2.8979,0.00003
branchless,90.0,2.8944,0.00003
branchless,90.0,2.9006,0.00003
branchless,90.0,2.8969,0.00003
branchless,90.0,2.9005,0.00003
branchless,90.0,2.8980,0.00003
branchless,90.0,2.8976,0.00003
branchless,90.0,2.8944,0.00003
sorted,90.0,2.6110,0.00017
sorted,90.0,2.6107,0.00023
sorted,90.0,2.6080,0.00009
sorted,90.0,2.6078,0.00006
sorted,90.0,2.6059,0.00005
sorted,90.0,2.6067,0.00005
sorted,90.0,2.6071,0.00005
sorted,90.0,2.6056,0.00005
sorted,90.0,2.6075,0.00005
sorted,90.0,2.6071,0.00005
sorted,90.0,2.6056,0.00005
sorted,90.0,2.6071,0.00005
sorted,90.0,2.6068,0.00005
sorted,90.0,2.6064,0.00005
sorted,90.0,2.6073,0.00005
sorted,90.0,2.6068,0.00005
sorted,90.0,2.6060,0.00005
sorted,90.0,2.6078,0.00005
sorted,90.0,2.6062,0.00005
sorted,90.0,2.6059,0.00005
sorted,90.0,2.6082,0.00005
sorted,90.0,2.6062,0.00005
sorted,90.0,2.6064,0.00005
sorted,90.0,2.6074,0.00005
sorted,90.0,2.6057,0.00005
sorted,90.0,2.6063,0.00005
sorted,90.0,2.6074,0.00005
sorted,90.0,2.6057,0.00005
sorted,90.0,2.6069,0.00005
sorted,90.0,2.6073,0.00005
sorted,90.0,2.6055,0.00005
random,92.0,4.7622,0.08444
random,92.0,4.6970,0.08255
random,92.0,4.6706,0.08142
random,92.0,4.6751,0.08186
random,92.0,4.6748,0.08162
random,92.0,4.6701,0.08148
random,92.0,4.6894,0.08144
random,92.0,4.6843,0.08168
random,92.0,4.6764,0.08167
random,92.0,4.6689,0.08147
random,92.0,4.7201,0.08163
random,92.0,4.7922,0.08238
random,92.0,4.6841,0.08156
random,92.0,4.6596,0.08105
random,92.0,4.6526,0.08090
random,92.0,4.6576,0.08096
random,92.0,4.6655,0.08113
random,92.0,4.6614,0.08113
random,92.0,4.6789,0.08159
random,92.0,4.6708,0.08160
random,92.0,4.6758,0.08174
random,92.0,4.6536,0.08083
random,92.0,4.6655,0.08121
random,92.0,4.6617,0.08112
random,92.0,4.6644,0.08128
random,92.0,4.6871,0.08165
random,92.0,4.6849,0.08145
random,92.0,4.6880,0.08156
random,92.0,4.6624,0.08089
random,92.0,4.6528,0.08086
random,92.0,4.6764,0.08179
branchless,92.0,2.8960,0.00005
branchless,92.0,2.8970,0.00005
branchless,92.0,2.8998,0.00005
branchless,92.0,2.8987,0.00005
branchless,92.0,2.8966,0.00003
branchless,92.0,2.8954,0.00003
branchless,92.0,2.8965,0.00003
branchless,92.0,3.0159,0.00003
branchless,92.0,2.8970,0.00003
branchless,92.0,2.8979,0.00003
branchless,92.0,2.8986,0.00003
branchless,92.0,2.8956,0.00003
branchless,92.0,2.8953,0.00003
branchless,92.0,2.8965,0.00003
branchless,92.0,2.8964,0.00003
branchless,92.0,2.8984,0.00003
branchless,92.0,2.8996,0.00003
branchless,92.0,2.8997,0.00003
branchless,92.0,2.8943,0.00003
branchless,92.0,2.8978,0.00003
branchless,92.0,2.8958,0.00003
branchless,92.0,2.8973,0.00003
branchless,92.0,2.8971,0.00003
branchless,92.0,2.8980,0.00003
branchless,92.0,2.8960,0.00003
branchless,92.0,2.8953,0.00003
branchless,92.0,2.8975,0.00003
branchless,92.0,2.8985,0.00003
branchless,92.0,2.8989,0.00003
branchless,92.0,2.8968,0.00003
branchless,92.0,2.8968,0.00003
sorted,92.0,2.6299,0.00017
sorted,92.0,2.6302,0.00023
sorted,92.0,2.6280,0.00015
sorted,92.0,2.6281,0.00008
sorted,92.0,2.6256,0.00005
sorted,92.0,2.6250,0.00005
sorted,92.0,2.6267,0.00005
sorted,92.0,2.6259,0.00005
sorted,92.0,2.6250,0.00005
sorted,92.0,2.6267,0.00005
sorted,92.0,2.6254,0.00005
sorted,92.0,2.6251,0.00005
sorted,92.0,2.6270,0.00005
sorted,92.0,2.6258,0.00005
sorted,92.0,2.6252,0.00005
sorted,92.0,2.6267,0.00005
sorted,92.0,2.6253,0.00005
sorted,92.0,2.6252,0.00005
sorted,92.0,2.6268,0.00005
sorted,92.0,2.6253,0.00005
sorted,92.0,2.6253,0.00005
sorted,92.0,2.6272,0.00005
sorted,92.0,2.6253,0.00005
sorted,92.0,2.6256,0.00005
sorted,92.0,2.6268,0.00005
sorted,92.0,2.6252,0.00005
sorted,92.0,2.6257,0.00005
sorted,92.0,2.6267,0.00005
sorted,92.0,2.6252,0.00005
sorted,92.0,2.6257,0.00005
sorted,92.0,2.6267,0.00005
random,94.0,4.1991,0.06174
random,94.0,4.1647,0.06053
random,94.0,4.1562,0.06004
random,94.0,4.1388,0.05948
random,94.0,4.1378,0.05930
random,94.0,4.1381,0.05940
random,94.0,4.1346,0.05930
random,94.0,4.1359,0.05937
random,94.0,4.1354,0.05937
random,94.0,4.1273,0.05896
random,94.0,4.1279,0.05902
random,94.0,4.1301,0.05904
random,94.0,4.1292,0.05904
random,94.0,4.1360,0.05939
random,94.0,4.1244,0.05896
random,94.0,4.1327,0.05923
random,94.0,4.1295,0.05914
random,94.0,4.1367,0.05943
random,94.0,4.1241,0.05893
random,94.0,4.1325,0.05925
random,94.0,4.1244,0.05898
random,94.0,4.1326,0.05913
random,94.0,4.1233,0.05896
random,94.0,4.1317,0.05927
random,94.0,4.1243,0.05887
random,94.0,4.1279,0.05905
random,94.0,4.1328,0.05931
random,94.0,4.1324,0.05917
random,94.0,4.1263,0.05907
random,94.0,4.1382,0.05945
random,94.0,4.1319,0.05925
branchless,94.0,2.8976,0.00005
branchless,94.0,2.8951,0.00005
branchless,94.0,2.8962,0.00005
branchless,94.0,2.8960,0.00005
branchless,94.0,2.8963,0.00003
branchless,94.0,2.8975,0.00003
branchless,94.0,2.8955,0.00003
branchless,94.0,2.8977,0.00003
branchless,94.0,2.8984,0.00003
branchless,94.0,2.8989,0.00003
branchless,94.0,2.8983,0.00003
branchless,94.0,2.8974,0.00003
branchless,94.0,2.8997,0.00003
branchless,94.0,2.8965,0.00003
branchless,94.0,3.0130,0.00003
branchless,94.0,2.8986,0.00003
branchless,94.0,2.8937,0.00003
branchless,94.0,2.8947,0.00003
branchless,94.0,2.8995,0.00003
branchless,94.0,2.8985,0.00003
branchless,94.0,2.8991,0.00003
branchless,94.0,2.8949,0.00003
branchless,94.0,2.8970,0.00003
branchless,94.0,2.8950,0.00003
branchless,94.0,2.8931,0.00003
branchless,94.0,2.9119,0.00003
branchless,94.0,2.8992,0.00003
branchless,94.0,2.9023,0.00003
branchless,94.0,2.8944,0.00003
branchless,94.0,2.8973,0.00003
branchless,94.0,2.8995,0.00003
sorted,94.0,2.6466,0.00017
sorted,94.0,2.6490,0.00021
sorted,94.0,2.6481,0.00015
sorted,94.0,2.6440,0.00006
sorted,94.0,2.6452,0.00009
sorted,94.0,2.6451,0.00005
sorted,94.0,2.6436,0.00005
sorted,94.0,2.6440,0.00005
sorted,94.0,2.6456,0.00005
sorted,94.0,2.6437,0.00005
sorted,94.0,2.6439,0.00005
sorted,94.0,2.6465,0.00009
sorted,94.0,2.6441,0.00005
sorted,94.0,2.6438,0.00005
sorted,94.0,2.6452,0.00005
sorted,94.0,2.6439,0.00005
sorted,94.0,2.6436,0.00005
sorted,94.0,2.6453,0.00005
sorted,94.0,2.6449,0.00009
sorted,94.0,2.6435,0.00005
sorted,94.0,2.6453,0.00005
sorted,94.0,2.6442,0.00005
sorted,94.0,2.6435,0.00005
sorted,94.0,2.6451,0.00005
sorted,94.0,2.6443,0.00005
sorted,94.0,2.6446,0.00009
sorted,94.0,2.6451,0.00005
sorted,94.0,2.6445,0.00005
sorted,94.0,2.6434,0.00005
sorted,94.0,2.6454,0.00005
sorted,94.0,2.6447,0.00005
random,96.0,3.7196,0.04211
random,96.0,3.6975,0.04131
random,96.0,3.6861,0.04083
random,96.0,3.6823,0.04070
random,96.0,3.6724,0.04030
random,96.0,3.6681,0.04018
random,96.0,3.6710,0.04019
random,96.0,3.6716,0.04030
random,96.0,3.6732,0.04036
random,96.0,3.6710,0.04025
random,96.0,3.6640,0.03996
random,96.0,3.6695,0.04022
random,96.0,3.6658,0.04007
random,96.0,3.6786,0.04054
random,96.0,3.6721,0.04018
random,96.0,3.6761,0.04045
random,96.0,3.6779,0.04045
random,96.0,3.6716,0.04030
random,96.0,3.6674,0.04019
random,96.0,3.6683,0.04010
random,96.0,3.6606,0.03984
random,96.0,3.6647,0.04005
random,96.0,3.6629,0.03993
random,96.0,3.6622,0.03989
random,96.0,3.6656,0.04007
random,96.0,3.6694,0.04021
random,96.0,3.6665,0.04007
random,96.0,3.6740,0.04037
random,96.0,3.6667,0.04012
random,96.0,3.6934,0.04050
random,96.0,3.6800,0.04028
branchless,96.0,2.8948,0.00005
branchless,96.0,2.8967,0.00005
branchless,96.0,2.8960,0.00005
branchless,96.0,2.8996,0.00005
branchless,96.0,2.8980,0.00003
branchless,96.0,2.8944,0.00003
branchless,96.0,2.8950,0.00003
branchless,96.0,2.8975,0.00003
branchless,96.0,2.8990,0.00003
branchless,96.0,2.8975,0.00003
branchless,96.0,2.8957,0.00003
branchless,96.0,2.8988,0.00003
branchless,96.0,2.8968,0.00003
branchless,96.0,2.8979,0.00003
branchless,96.0,2.8951,0.00003
branchless,96.0,2.8979,0.00003
branchless,96.0,2.8945,0.00003
branchless,96.0,2.8980,0.00003
branchless,96.0,2.8952,0.00003
branchless,96.0,2.8993,0.00003
branchless,96.0,2.9004,0.00003
branchless,96.0,2.8981,0.00003
branchless,96.0,2.8975,0.00003
branchless,96.0,2.8977,0.00003
branchless,96.0,2.8996,0.00003
branchless,96.0,2.8972,0.00003
branchless,96.0,2.8984,0.00003
branchless,96.0,3.0308,0.00003
branchless,96.0,2.9033,0.00003
branchless,96.0,2.8964,0.00003
branchless,96.0,2.8986,0.00003
sorted,96.0,2.6661,0.00023
sorted,96.0,2.6640,0.00018
sorted,96.0,2.6635,0.00012
sorted,96.0,2.6622,0.00006
sorted,96.0,2.6606,0.00005
sorted,96.0,2.6610,0.00005
sorted,96.0,2.6620,0.00005
sorted,96.0,2.6604,0.00005
sorted,96.0,2.6606,0.00005
sorted,96.0,2.6620,0.00005
sorted,96.0,2.6607,0.00005
sorted,96.0,2.6603,0.00005
sorted,96.0,2.6620,0.00005
sorted,96.0,2.6610,0.00005
sorted,96.0,2.6607,0.00005
sorted,96.0,2.6617,0.00005
sorted,96.0,2.6614,0.00005
sorted,96.0,2.6602,0.00005
sorted,96.0,2.6616,0.00005
sorted,96.0,2.6617,0.00005
sorted,96.0,2.6602,0.00005
sorted,96.0,2.6617,0.00005
sorted,96.0,2.6624,0.00005
sorted,96.0,2.6611,0.00005
sorted,96.0,2.6609,0.00005
sorted,96.0,2.6620,0.00005
sorted,96.0,2.6606,0.00005
sorted,96.0,2.6605,0.00005
sorted,96.0,2.6624,0.00005
sorted,96.0,2.6612,0.00005
sorted,96.0,2.6606,0.00005
random,98.0,3.1859,0.02016
random,98.0,3.1773,0.01979
random,98.0,3.1696,0.01955
random,98.0,3.1678,0.01947
random,98.0,3.1731,0.01968
random,98.0,3.1670,0.01939
random,98.0,3.1653,0.01935
random,98.0,3.1622,0.01924
random,98.0,3.1622,0.01924
random,98.0,3.1660,0.01938
random,98.0,3.1650,0.01936
random,98.0,3.1653,0.01936
random,98.0,3.1659,0.01939
random,98.0,3.1658,0.01936
random,98.0,3.1637,0.01930
random,98.0,3.1637,0.01929
random,98.0,3.1662,0.01941
random,98.0,3.1622,0.01924
random,98.0,3.1645,0.01932
random,98.0,3.1635,0.01930
random,98.0,3.1687,0.01949
random,98.0,3.1649,0.01935
random,98.0,3.1646,0.01935
random,98.0,3.1640,0.01932
random,98.0,3.1635,0.01930
random,98.0,3.1656,0.01938
random,98.0,3.1634,0.01927
random,98.0,3.1625,0.01926
random,98.0,3.1647,0.01935
random,98.0,3.1642,0.01932
random,98.0,3.1662,0.01938
branchless,98.0,2.8965,0.00005
branchless,98.0,2.9003,0.00005
branchless,98.0,2.8945,0.00005
branchless,98.0,2.8943,0.00003
branchless,98.0,2.8981,0.00003
branchless,98.0,2.8971,0.00003
branchless,98.0,2.8972,0.00003
branchless,98.0,2.8977,0.00003
branchless,98.0,2.8990,0.00003
branchless,98.0,2.8956,0.00003
branchless,98.0,2.8945,0.00003
branchless,98.0,2.9206,0.00003
branchless,98.0,2.9007,0.00003
branchless,98.0,2.8982,0.00003
branchless,98.0,2.8954,0.00003
branchless,98.0,2.8928,0.00003
branchless,98.0,2.8949,0.00003
branchless,98.0,2.8983,0.00003
branchless,98.0,2.8989,0.00003
branchless,98.0,2.8988,0.00003
branchless,98.0,2.8983,0.00003
branchless,98.0,2.8947,0.00003
branchless,98.0,2.8985,0.00003
branchless,98.0,2.8995,0.00003
branchless,98.0,2.8950,0.00003
branchless,98.0,2.9010,0.00003
branchless,98.0,2.8978,0.00003
branchless,98.0,2.8972,0.00003
branchless,98.0,2.8995,0.00003
branchless,98.0,2.8969,0.00003
branchless,98.0,2.8998,0.00003
sorted,98.0,2.6833,0.00017
sorted,98.0,2.6839,0.00023
sorted,98.0,2.6855,0.00024
sorted,98.0,2.6824,0.00009
sorted,98.0,2.6793,0.00005
sorted,98.0,2.6804,0.00005
sorted,98.0,2.8190,0.00005
sorted,98.0,2.6805,0.00005
sorted,98.0,2.6792,0.00005
sorted,98.0,2.6811,0.00005
sorted,98.0,2.6806,0.00005
sorted,98.0,2.6791,0.00005
sorted,98.0,2.6801,0.00005
sorted,98.0,2.6810,0.00005
sorted,98.0,2.6794,0.00005
sorted,98.0,2.6796,0.00005
sorted,98.0,2.6810,0.00005
sorted,98.0,2.6799,0.00005
sorted,98.0,2.6793,0.00005
sorted,98.0,2.6808,0.00005
sorted,98.0,2.6807,0.00005
sorted,98.0,2.6791,0.00005
sorted,98.0,2.6803,0.00005
sorted,98.0,2.6812,0.00005
sorted,98.0,2.6792,0.00005
sorted,98.0,2.6799,0.00005
sorted,98.0,2.6811,0.00005
sorted,98.0,2.6797,0.00005
sorted,98.0,2.6793,0.00005
sorted,98.0,2.6812,0.00005
sorted,98.0,2.6802,0.00005
random,100.0,2.6971,0.00006
random,100.0,2.6978,0.00006
random,100.0,2.6982,0.00003
random,100.0,2.6970,0.00003
random,100.0,2.6965,0.00003
random,100.0,2.6981,0.00003
random,100.0,2.6976,0.00003
random,100.0,2.6964,0.00003
random,100.0,2.6975,0.00003
random,100.0,2.6981,0.00003
random,100.0,2.6967,0.00003
random,100.0,2.6968,0.00003
random,100.0,2.6982,0.00003
random,100.0,2.6973,0.00003
random,100.0,2.6964,0.00003
random,100.0,2.6979,0.00003
random,100.0,2.6980,0.00003
random,100.0,2.6965,0.00003
random,100.0,2.6971,0.00003
random,100.0,2.6982,0.00003
random,100.0,2.6969,0.00003
random,100.0,2.6965,0.00003
random,100.0,2.6980,0.00003
random,100.0,2.6976,0.00003
random,100.0,2.6963,0.00003
random,100.0,2.6975,0.00003
random,100.0,2.6981,0.00003
random,100.0,2.6967,0.00003
random,100.0,2.6968,0.00003
random,100.0,2.6982,0.00003
random,100.0,2.6973,0.00003
branchless,100.0,3.0132,0.00005
branchless,100.0,2.9012,0.00008
branchless,100.0,2.9024,0.00008
branchless,100.0,2.8970,0.00005
branchless,100.0,2.8953,0.00003
branchless,100.0,2.8941,0.00003
branchless,100.0,2.8967,0.00003
branchless,100.0,2.9007,0.00003
branchless,100.0,2.8985,0.00003
branchless,100.0,2.8964,0.00003
branchless,100.0,2.9012,0.00003
branchless,100.0,2.8969,0.00003
branchless,100.0,2.8989,0.00003
branchless,100.0,2.9001,0.00003
branchless,100.0,2.8975,0.00003
branchless,100.0,2.8972,0.00003
branchless,100.0,2.8993,0.00003
branchless,100.0,2.8955,0.00003
branchless,100.0,2.9007,0.00003
branchless,100.0,2.8990,0.00003
branchless,100.0,2.8970,0.00003
branchless,100.0,2.8973,0.00003
branchless,100.0,2.8964,0.00003
branchless,100.0,2.8983,0.00003
branchless,100.0,2.8956,0.00003
branchless,100.0,2.8984,0.00003
branchless,100.0,2.8970,0.00003
branchless,100.0,2.8969,0.00003
branchless,100.0,2.8946,0.00003
branchless,100.0,2.8973,0.00003
branchless,100.0,2.8958,0.00003
sorted,100.0,2.6971,0.00005
sorted,100.0,2.6977,0.00005
sorted,100.0,2.6989,0.00005
sorted,100.0,2.6976,0.00005
sorted,100.0,2.6965,0.00003
sorted,100.0,2.6980,0.00003
sorted,100.0,2.6977,0.00003
sorted,100.0,2.6964,0.00003
sorted,100.0,2.6974,0.00003
sorted,100.0,2.6982,0.00003
sorted,100.0,2.6967,0.00003
sorted,100.0,2.6968,0.00003
sorted,100.0,2.6982,0.00003
sorted,100.0,2.6974,0.00003
sorted,100.0,2.6964,0.00003
sorted,100.0,2.6978,0.00003
sorted,100.0,2.7024,0.00003
sorted,100.0,2.6965,0.00003
sorted,100.0,2.6970,0.00003
sorted,100.0,2.6982,0.00003
sorted,100.0,2.6970,0.00003
sorted,100.0,2.6965,0.00003
sorted,100.0,2.6980,0.00003
sorted,100.0,2.6978,0.00003
sorted,100.0,2.6964,0.00003
sorted,100.0,2.6973,0.00003
sorted,100.0,2.7245,0.00003
sorted,100.0,3.0375,0.00006
sorted,100.0,2.6968,0.00003
sorted,100.0,2.6989,0.00003
sorted,100.0,2.6985,0.00003
