reuse_distance,nanoseconds
6921,109.743
21949,30.517
208371,179.579
1,18.779
148110,159.626
70,19.953
7537,89.789
60,18.779
9903,29.930
18449,85.681
2,18.193
225552,98.592
7488,25.235
1870,352.115
108,18.779
14,19.366
7561,26.409
8,18.779
94,19.953
49677,93.897
40,18.779
2765,26.409
72674,96.832
89,19.366
6,18.779
370996,96.832
1,18.779
4,18.779
476399,177.818
7,18.779
4,18.779
1554,26.996
174367,149.062
1048517,151.410
2679,38.733
12314,38.146
21,18.779
9,18.193
740088,148.475
351241,164.321
177700,163.147
1526313,153.757
37776,92.137
634,29.930
1788,24.061
1,18.779
8976,24.648
6,18.193
15,18.193
877704,170.189
320374,95.658
629,26.409
1157,38.146
11102,31.690
56274,143.780
867987,167.842
1964,98.592
74924,102.113
1,18.193
316,27.582
595194,197.185
8,18.779
701555,161.386
49487,101.527
4,19.366
896,27.582
268,27.582
149,19.366
8634,35.212
96,18.779
25,19.953
321,19.366
73,19.366
947704,218.898
464276,238.265
133503,182.513
1858755,410.801
1987,25.822
860973,191.903
13,18.779
767,25.235
131527,118.546
8764,25.235
962606,177.231
491,19.366
235,19.366
398412,196.598
1367578,667.846
8,18.779
668842,220.659
278,25.235
2,19.366
2,18.779
96,18.193
118008,150.823
11,18.779
87256,112.090
16,18.779
1636,19.366
359,18.779
1676,31.690
42758,95.071
262856,173.123
125159,157.278
19322,38.146
58192,208.922
7967,26.996
17125,29.343
47,18.779
1774,27.582
238563,96.245
45864,144.367
205,18.779
601,26.996
21052,363.266
252,26.996
234471,150.236
3999,25.822
93152,154.344
1970064,147.302
1275,27.582
12,19.953
2,18.779
3436,26.996
1225,25.822
264351,98.005
39103,31.690
52,18.779
2,17.606
31,18.779
18802,31.104
3456,85.681
1358879,158.452
2249,30.517
206,18.779
12520,93.311
65,18.779
1643560,160.799
102,19.366
3606,81.573
2563,23.474
11,18.779
78,18.779
525908,186.621
11595,29.930
1660278,180.753
35822,88.029
1296,43.428
3166,85.095
1591,37.559
1217,19.953
1,18.779
20563,90.376
1087,25.822
6618,31.690
12,19.366
211,18.779
123,26.409
487,24.061
509,26.409
3921,25.235
5,18.779
1,18.779
2238,26.996
13638,29.343
141,19.953
15,18.193
891845,149.649
148,18.779
1551,36.385
1468,38.146
484186,196.598
18041,454.229
120940,126.762
121420,113.264
99,19.366
95746,102.700
2074,31.690
129333,148.475
144,19.953
1,18.193
75,18.779
277,25.235
32358,419.604
204918,166.668
1842496,179.579
399098,145.541
33,18.193
100,19.366
122,19.953
23820,25.822
425208,143.194
547,33.451
27829,88.029
515,19.366
4,17.606
3,18.193
7817,31.104
1,18.779
570,19.366
5,18.193
3014,25.235
139,19.366
104316,140.259
173,19.366
7,19.366
4,18.193
7,18.193
16746,26.996
641778,160.213
227,26.409
26352,104.461
22,18.779
319461,190.142
406,25.822
2,18.193
280669,158.452
77,19.366
63,18.779
14,19.366
9505,36.385
1797756,177.231
2,18.779
1,18.779
23856,25.235
1515,30.517
14,18.779
76292,120.893
5,18.779
22,18.779
21,19.366
32,18.193
88291,92.724
3064,26.409
1,18.779
7,18.779
24743,26.996
8,18.779
58,18.779
197,18.779
2,18.193
66675,96.245
2,18.779
56,18.779
10156,25.822
1009,24.648
127,18.779
305,18.779
78116,143.194
9615,26.409
19723,107.982
354,19.366
8242,26.996
58028,97.419
1140,496.483
93,25.235
41,19.953
16992,102.113
3,18.779
232,19.953
497630,218.898
18,18.779
7742,106.221
20950,127.935
229692,211.269
12582,29.930
153355,197.771
2710,25.235
101468,91.550
4,19.366
535464,150.823
250401,148.475
283300,98.592
1329443,186.034
6,18.779
685,24.648
633,35.798
861,18.779
1865047,150.236
23,19.366
3,19.366
17540,88.029
8440,30.517
32606,130.283
485,18.779
4,18.779
1,18.779
20357,33.451
78016,96.245
3,18.779
2,18.193
18512,26.996
372,26.996
17813,32.277
184,19.366
37,18.779
70,25.822
13,19.366
110623,150.236
5,18.779
39,18.779
28245,99.179
1294902,153.170
7,18.779
17905,25.822
4,18.779
10650,31.690
5,18.193
3608,24.648
9471,83.921
68,18.779
14274,139.086
78,19.366
1099334,151.996
221,26.996
38451,86.268
2,18.779
323,25.822
23,18.193
187763,159.626
1608,24.648
449,24.648
1021,40.493
599541,169.602
7,18.779
306531,102.700
11,19.366
653,27.582
1,18.193
1290933,158.452
4031,26.409
113,26.409
17386,31.104
2489,27.582
881,19.953
35,18.779
10410,26.996
4,19.366
591,19.953
17,18.193
42413,92.137
105651,110.330
255670,104.461
1,18.779
55382,112.090
27,18.779
61608,112.677
133290,117.959
8753,29.343
10,19.366
11933,27.582
6,19.953
9416,39.320
9,18.779
1,18.193
68686,156.105
1,18.193
22,19.366
21,19.366
2,18.779
13,19.366
102946,146.128
254,25.822
239744,96.832
54,18.779
272922,98.005
16,18.193
1272131,144.954
1222102,191.316
13765,29.343
10,18.193
24716,90.376
178,19.366
1,18.779
39600,98.005
16,18.779
35,18.779
1148,35.798
1,18.779
313704,218.898
12756,97.419
13890,80.987
1,19.366
57,18.193
131016,103.874
1,19.366
1,18.193
180620,221.833
37,18.193
46,18.193
492211,151.410
595,25.235
2,18.779
72,19.366
11,18.779
33,18.779
9,19.366
1155,31.104
174,26.996
5,19.953
7,18.779
1893,39.906
136175,121.480
5258,27.582
2454,122.067
2571,26.409
96309,107.982
89907,164.321
1,18.193
112103,153.170
13448,38.146
18196,31.690
333,18.779
13507,26.996
1042301,232.396
46,18.193
26042,114.438
1955411,150.236
3,19.366
1124660,224.180
44,18.193
1966562,237.678
319,19.366
35,18.193
68,19.953
21739,129.696
30182,105.635
644,26.996
11,18.193
2,18.193
3548,25.235
11,19.366
4751,29.343
230,19.366
477589,161.386
5,18.779
592531,196.598
21932,27.582
510992,98.592
845210,165.494
1172,43.428
3276,26.996
7333,99.179
870576,173.123
21,18.779
3644,24.648
17,19.366
549661,164.907
3398,41.667
76,18.779
294772,96.832
151802,105.048
72,19.366
44,18.779
7,18.193
4915,30.517
975841,166.081
229475,92.724
1,18.193
5,18.779
575685,156.105
5357,93.897
506,25.822
1304,26.996
1234461,200.119
99,18.193
7412,38.733
348785,104.461
1,18.779
333,25.822
140570,167.255
1413,33.451
2,18.779
149,18.779
586,41.667
59,19.366
1791776,167.255
11297,39.906
15,18.779
2903,26.409
869232,103.874
2,18.193
210,25.235
24,18.779
98,26.996
1113,25.235
146987,180.753
45,18.193
172,19.953
221893,210.682
255,25.822
48,18.193
566,19.366
129277,96.832
62605,150.236
51,19.953
7,18.193
221,26.996
7,18.193
1,18.193
399698,97.419
2,18.193
12102,26.996
1128076,166.081
1828,38.733
3,18.193
32,19.366
1062,26.409
38249,83.921
492,34.625
2,18.779
15853,25.822
232,19.953
454,19.366
474098,155.518
108155,115.024
726528,100.940
33229,97.419
2,18.193
36,18.779
3515,26.996
332,18.779
2907,25.822
1992889,178.405
37,18.193
86,18.779
296,19.366
264,26.409
19209,120.306
17594,26.409
2264,35.212
3661,25.235
65444,112.090
13,19.366
1969,35.798
57,18.779
44,18.193
63104,91.550
89138,95.071
1692668,154.931
15,18.193
192808,165.494
12795,25.822
16528,26.996
41,18.193
2892,25.822
704,24.648
14,18.193
4,18.193
1619,25.235
138,19.366
161150,96.832
1216801,168.429
1,18.193
153138,113.264
21,18.193
105,19.953
2,18.193
5711,25.235
2028130,168.429
407367,163.734
4,18.193
3540,22.888
12712,102.113
80,19.953
3,19.366
725360,154.344
3568,22.888
209812,110.916
30831,108.569
2880,92.724
1,18.779
2834,19.366
17,18.193
24893,88.616
118479,100.940
50833,163.147
10,18.193
1715652,168.429
1,18.193
20389,141.433
633,25.235
179039,95.071
11830,30.517
872,19.366
13073,96.832
255509,85.681
92155,93.897
302697,85.095
679,42.254
89122,97.419
58798,125.001
262,25.822
92,19.366
230,18.779
346153,164.321
500,27.582
91,19.366
588,24.061
50,18.779
1,18.779
1696249,156.691
75,19.366
5137,112.677
14,18.779
1876554,169.015
118,19.366
722520,202.466
8,18.779
160,18.779
802729,147.888
184609,98.592
170389,157.278
68531,92.724
1041,26.996
70,19.366
95,18.779
24,18.779
3,19.366
61,19.366
88299,88.029
277733,161.386
1,18.779
6,18.193
19,18.779
116,18.779
29,19.366
9968,122.654
75967,90.376
17571,29.930
498951,167.255
137681,167.842
14212,105.635
17,19.366
337,19.366
202013,98.005
16,18.779
97885,163.147
69598,94.484
145,19.366
11,18.779
26640,31.104
12,19.366
1888309,170.776
870,30.517
13320,38.733
63,19.953
371929,153.170
1690119,164.321
76,26.409
10,19.366
71161,92.724
26,18.779
18,19.366
6,18.779
514,26.409
11651,26.996
182,19.366
2,18.193
422,18.779
1,18.193
1245504,188.969
9,18.193
21792,96.245
10,18.193
9345,26.996
2068,27.582
170,19.366
436,26.996
61,18.779
24838,105.635
4834,27.582
1855920,153.170
317699,147.302
4352,25.822
493,36.385
429,19.366
277948,89.789
136,19.366
1625,34.625
16,18.779
1494,25.235
55,18.779
210,19.366
28254,83.921
315,26.409
364984,163.734
156,19.366
61935,106.808
911090,146.715
66258,112.677
94964,92.137
541099,180.166
1836014,194.250
986,24.648
2,18.779
8181,94.484
2071502,201.293
38,18.193
1,18.193
68,19.366
5,18.779
8227,109.156
60,18.779
1767688,149.649
17,18.193
46917,112.677
1229,34.625
2,18.193
1,18.193
1,18.193
59,19.953
4567,26.409
72,19.953
41486,95.658
35,19.953
24635,33.451
7220,30.517
9660,26.996
727,25.822
3136,19.953
64,18.779
32,18.193
809,19.366
266,19.366
32512,88.029
2224,43.428
1,18.779
32114,26.409
1044935,204.227
1,18.779
1,19.366
1,18.779
14596,38.146
64,18.779
2,18.193
249256,107.982
1,18.779
3974,38.733
564125,181.926
3,18.193
5242,26.996
15,18.779
20045,87.442
381597,169.015
666114,160.213
1233558,192.490
4482,87.442
2293,37.559
5682,90.376
1,18.779
3,17.606
1734308,159.039
51,18.193
85,18.779
220,19.366
1665885,163.147
2,18.193
230,26.996
25510,85.095
1,19.366
407,19.953
26882,88.616
3,18.779
2,18.779
1725107,208.335
9,19.366
709075,166.668
1,18.779
37778,100.940
190738,82.160
5,18.193
94,18.779
1,19.366
103889,213.617
17,18.779
972752,171.950
61108,93.897
77034,86.268
1058,28.169
162,18.779
119804,96.245
3648,24.648
136,18.193
2,18.779
4,18.193
30257,113.851
2,18.779
14,18.193
3,18.193
613,38.146
20,18.779
1283,31.690
745,18.779
84,18.193
3864,31.104
625,28.756
78,19.366
887,33.451
404,19.366
11,18.779
118,19.366
3828,26.996
1372,41.080
173,19.366
172,18.193
23583,101.527
65,19.366
5,18.779
866,24.061
85631,90.376
560,27.582
49,18.779
148,19.953
125284,99.766
144,19.366
719,24.061
1807,26.409
336,25.235
10235,85.095
6008,27.582
9,19.366
213571,99.766
3,18.193
7243,26.996
8,18.193
15040,87.442
2,18.193
6971,31.104
6,18.779
1595,38.146
101307,170.189
949,44.601
2,18.779
66,18.779
193273,114.438
202,18.779
1563426,223.593
5,19.366
3052,36.385
141,19.366
635288,201.293
1,18.779
31959,81.573
45,18.193
166853,93.897
2,19.366
32481,110.330
143,19.953
668,26.996
158,19.366
864068,185.447
7083,91.550
16,18.193
1,18.779
17,18.193
139,19.366
24117,89.203
52,18.193
972811,79.226
226002,101.527
84339,94.484
46993,89.203
120,19.953
245665,147.888
1,18.779
11,18.779
59,19.366
1,18.193
82,18.779
197527,181.339
376,19.366
24,18.193
263066,177.818
9,18.779
1118,40.493
20930,25.235
23,19.366
17,18.193
1,18.779
17891,25.822
1350,26.996
1240231,148.475
54,19.366
44473,95.658
1988741,155.518
1478,39.320
2,18.779
22870,132.043
78147,136.738
1,19.953
2464,33.451
3142,26.409
64504,130.283
295797,106.808
293,29.930
95824,162.560
1,19.366
23823,103.287
106122,98.005
127,33.451
2243,36.972
36,18.779
3182,24.648
281,25.822
394,25.235
1,18.193
1,18.779
9491,88.616
29,18.193
3,18.193
9,19.366
81484,99.179
2,18.193
4893,26.996
1581,25.822
2,18.779
1,18.779
5113,39.906
51716,97.419
269605,218.312
7018,26.996
60,18.779
404,25.822
130,25.822
8,18.193
148747,279.345
9,18.779
13,19.366
1290,25.822
1046786,99.179
1712,38.733
1,18.779
5,18.779
2,17.606
489,26.996
7126,36.972
4,18.779
146,19.366
29,19.366
130,26.996
5763,82.160
1483,26.996
5,18.779
13744,130.870
6,18.779
8782,19.366
31078,99.179
21,17.606
12,19.953
766,19.366
2,18.193
150291,167.842
46582,126.175
1092,38.146
15,18.779
399342,139.672
48,18.779
100,26.996
2,18.193
130877,85.681
74,26.996
4360,26.996
236619,182.513
1376,42.254
11326,26.996
7,18.193
4,18.779
50089,96.832
82077,90.963
87,18.779
3,18.193
225,24.648
393877,177.231
8,18.779
1,18.779
1,18.779
139465,113.851
45948,183.100
24,19.366
1,18.193
16,18.193
57,18.779
214024,97.419
782211,156.691
71021,112.090
1,18.779
148949,109.743
2,18.779
239,27.582
379332,173.123
343301,99.179
18352,26.996
774,40.493
38734,87.442
12,19.953
4,18.779
1,18.779
56,26.996
213359,99.179
87042,98.592
8491,26.409
666603,98.592
9,18.193
1594,41.667
5,18.193
13,18.779
848,42.254
703957,217.138
636034,123.240
43925,126.762
1002475,159.626
5,18.779
1,18.193
1342,35.212
1,18.779
96748,99.766
161529,113.264
282934,167.255
253777,146.715
18,18.193
51177,220.659
41543,101.527
340594,19665.060
19,18.779
154,19.366
1,18.779
81,19.366
749,19.366
110,19.366
8,19.953
33,19.366
935172,99.766
2,18.779
316,27.582
234,25.822
13,19.366
4377,85.681
1298289,198.358
4,19.366
1327,108.569
27193,108.569
2,18.779
6760,26.409
37043,35.798
219668,227.701
12842,37.559
1708,26.409
16919,103.874
1702,35.798
204,19.366
313996,103.287
42,19.366
4,18.193
50995,103.874
461,26.409
2350,27.582
99735,154.931
66709,95.658
1,18.779
5,18.779
556382,155.518
41,19.366
2,19.366
1475011,161.386
13025,29.930
971,26.996
8,18.779
27,18.779
1022,25.822
42,19.953
36090,102.700
5,19.366
78,19.366
116,28.169
493917,150.236
4,18.779
1494194,163.734
402,25.822
160869,115.611
1204,27.582
83234,114.438
24086,32.864
52194,30.517
340978,89.789
585,25.822
20,18.779
511,26.996
25,19.366
1351045,100.353
622,26.409
64,18.779
358437,169.602
25675,95.658
340,25.822
252103,226.528
145,19.953
565882,188.969
1,19.366
361,20.540
130,26.409
47,18.193
32,18.779
3699,39.320
4341,19.366
8680,27.582
616,26.409
41278,113.264
6184,26.996
350687,159.626
3166,34.625
3,19.366
13918,126.762
36,19.366
190015,171.363
1803,27.582
21300,97.419
1,18.779
1156583,159.626
593302,120.306
1,19.366
343,19.953
41,18.779
423734,159.039
4,18.779
14060,106.221
50938,35.212
671,26.996
3794,25.822
57631,95.658
1,18.779
1052692,151.996
1,18.779
103,19.953
1245,25.822
5706,96.245
898460,171.363
1618009,188.382
112,19.953
2649,25.822
270565,156.105
355666,163.734
9645,80.987
1772,41.080
6,18.779
327,19.366
1,18.779
131373,105.048
1603,38.146
1,18.779
37166,117.959
1540,42.254
283,25.235
1533899,187.795
363,19.953
1546,41.667
10284,86.855
8,19.366
1037664,156.105
18,19.953
536243,93.897
1439609,212.443
9,18.779
704838,163.734
71,19.953
17342,38.146
978,26.409
30,19.366
13380,31.690
215428,99.179
80654,92.724
664,38.146
36535,91.550
305,27.582
1,19.366
225340,94.484
324228,221.833
2,19.366
14116,87.442
245,26.996
3,18.779
2,19.366
470102,139.086
670,26.996
164,19.366
85,19.953
1738724,174.884
1881831,102.113
799,40.493
860315,119.132
16,19.366
204,19.953
590572,197.771
155,19.366
68,18.779
15,18.779
1,19.366
131698,99.179
609,27.582
17253,30.517
13528,85.681
23,18.779
14,18.779
232,25.822
503,25.822
20,19.366
25,18.779
626,26.409
51,18.779
357494,164.321
333119,93.897
120,18.779
42,18.779
74672,87.442
206992,161.973
7803,29.343
3,19.366
171615,154.344
7002,30.517
2372,30.517
70401,89.203
116905,113.851
499148,172.537
19825,96.245
8,18.779
16,18.193
396686,170.776
3,18.779
1,19.366
115,18.779
193357,94.484
13885,29.930
138,19.953
1,18.779
1,18.779
7,18.779
11,18.779
39,19.953
15023,96.832
1400,39.906
6,18.779
2384,41.080
304258,162.560
287,19.366
84,20.540
30030,98.005
1,19.366
259,19.953
209,20.540
7485,28.169
634738,96.832
82,19.366
417,19.953
151075,145.541
1635599,165.494
3627,25.822
1,19.366
309381,147.888
40648,38.733
1,19.366
16,19.953
3747,26.409
16778,109.156
45867,90.376
4907,29.930
26183,90.376
512901,149.649
134904,99.766
1034761,148.475
3674,26.409
106,18.779
3,18.779
1,19.953
14,19.953
954,25.822
355,24.648
463280,199.532
1020,122.067
92299,115.611
539,39.906
3,18.779
27935,90.376
44787,105.635
1520,25.235
2012,39.320
34930,92.724
2,18.779
172,19.953
5153,27.582
106912,98.592
399,26.409
87582,96.245
191,24.061
21,18.779
1915,39.906
937651,98.592
599813,152.583
92,19.366
60316,94.484
295955,89.203
1721333,150.823
3,18.779
983759,178.992
3,18.779
47,18.779
231,19.953
1219,42.841
10,18.779
457354,183.100
53,19.953
5658,31.690
1666728,103.287
1498962,104.461
120,19.366
465,28.756
1438,42.841
2,19.366
3178,38.733
1,19.366
10371,116.198
162,19.953
4653,107.982
432,26.996
30963,96.245
106596,90.376
829701,149.062
13844,43.428
30488,132.630
185,27.582
123,28.169
4302,39.320
2,19.366
1217,41.667
2018,26.996
513,28.756
57450,102.113
904153,151.996
636489,109.743
598769,94.484
197180,171.363
16,19.953
1615,39.906
156711,147.302
11,19.953
195208,98.592
36,19.953
16743,90.376
392891,150.236
287107,161.973
27210,95.071
1943,43.428
20,18.779
60,20.540
841622,159.626
686990,115.611
3,18.779
332973,97.419
4535,27.582
93564,160.799
29,19.366
1805782,162.560
149,19.953
4477,93.897
964,98.005
387430,110.330
1,18.779
28,19.366
167034,88.616
709385,152.583
8,18.779
15705,98.005
5,18.779
13248,29.343
533,27.582
64,18.779
1233,27.582
105992,102.700
1073563,150.823
231,19.366
14510,92.137
13929,85.681
448928,139.672
321948,95.658
841015,175.471
180162,205.988
105464,113.264
1,19.366
28605,104.461
128,19.953
115150,93.311
841802,88.029
195,25.822
10,19.366
1797,426.060
205913,124.414
1,19.366
2002,25.822
2,18.779
325245,192.490
677,26.996
23,19.366
2340,41.080
3732,26.996
306456,153.757
1,19.366
239299,99.179
180,19.953
144470,164.907
122500,116.785
41637,92.724
999,32.277
813,36.972
8913,85.095
25,18.193
326,26.409
765,31.104
7,19.366
401,19.366
10,18.779
1760,31.690
22,18.779
4,19.953
345653,188.969
232,19.953
7534,27.582
33938,89.789
450,19.953
7,19.366
95720,135.564
70,18.779
4874,131.456
1,19.366
170947,93.311
8,19.366
323541,90.963
233005,203.640
2076015,200.119
27,19.366
16051,30.517
121266,93.311
1157635,164.907
7,18.779
45,19.953
4920,28.169
1174,32.277
15352,105.048
1,19.366
3506,25.235
2,18.779
18,19.366
7,18.779
64,19.366
78,18.779
1,19.366
15065,82.747
592612,190.729
42542,114.438
3,19.366
2,18.779
1920,34.038
220,19.366
9912,37.559
950,38.146
15,19.366
85990,120.893
257,19.953
2,18.779
85124,99.179
8793,27.582
33169,85.095
4922,87.442
4853,28.756
253786,199.532
231590,113.264
11,18.779
142,19.953
1560,28.169
20,20.540
1287556,167.842
4984,83.334
382,19.366
4,19.953
323096,159.626
30189,88.616
5,18.779
2321,31.690
8531,92.724
248993,176.058
7545,29.930
17345,26.996
77,19.953
1721730,91.550
81,19.366
472607,169.015
10,18.779
3,18.779
63,20.540
31,18.779
286159,147.302
626706,159.626
1046625,170.189
671,26.996
1450,39.906
126657,113.851
55,19.953
16517,86.268
8,19.366
125748,140.846
337890,164.907
5,19.366
141,19.366
61,18.779
24,20.540
46,19.366
1866911,153.170
143,19.366
106871,90.963
7594,23.474
17,19.366
384,25.822
62,19.366
3941,26.996
315,19.953
5149,28.169
888,147.888
4820,28.169
17312,96.245
63302,98.592
152108,116.785
1614,38.733
18917,90.376
75912,137.912
1586607,173.123
13,18.779
4584,95.071
41,18.779
216115,99.766
39344,129.696
3,18.779
34820,137.912
207292,100.353
1005,18.779
1,19.366
1,19.366
46300,96.245
1916854,168.429
155,20.540
451,19.953
6941,85.095
5985,268.781
907329,173.123
436032,198.945
9,18.779
132,19.366
990,27.582
9990,106.808
658438,156.691
8,18.779
254,19.953
47757,100.940
20880,142.607
2,18.193
1728,96.832
15796,95.071
35,19.366
3,19.953
886429,209.509
3,19.953
148692,235.330
1,18.779
127714,153.170
14697,28.169
197,19.953
131130,134.978
35739,105.048
31,19.366
119857,112.090
5,20.540
74500,106.808
396,27.582
35714,109.743
32232,130.870
82,19.953
401737,179.579
2,19.366
88320,110.916
1036,32.277
1382266,187.208
780668,142.607
577153,210.096
31477,120.306
7772,28.169
1569998,257.044
24,18.779
58,19.953
2,19.366
90,19.953
24,18.779
80,18.779
4,19.366
35,19.366
5,18.779
102187,112.677
50334,170.776
780439,115.024
83,19.366
1589274,213.030
44603,150.236
10391,39.320
56458,112.090
8,19.366
176,19.953
867,40.493
665,26.996
33,18.779
1821,111.503
29,19.366
64877,248.828
1200,30.517
10,19.366
17854,30.517
18,18.779
84809,115.611
13366,41.080
159,20.540
2,19.366
356158,95.071
45855,96.832
58,19.366
16,18.779
318820,98.005
2062,25.235
98,19.366
15535,27.582
49,19.366
36,19.366
12,19.366
37,18.779
1639668,157.865
134047,173.123
1,18.779
6,18.779
11,18.779
809,37.559
4591,27.582
383,19.366
1596250,144.367
134588,97.419
11,19.366
370,26.409
1468533,159.626
211788,106.808
16470,92.137
59388,103.287
1349,32.277
3,19.366
140614,110.916
229,27.582
168404,111.503
3,20.540
